Sort 4, 2, 92, 15, 3, -9, -5, -4, 6.
-9, -5, -4, 2, 3, 4, 6, 15, 92
Put 0, 4, 5, 14, -2, 83, 3, 91, 50 in decreasing order.
91, 83, 50, 14, 5, 4, 3, 0, -2
Sort 2, 3, -7, 165, 4, 11, 16, 0, 1.
-7, 0, 1, 2, 3, 4, 11, 16, 165
Put 0, -7, 13, 9, 5, -5, 6, 4, 20 in descending order.
20, 13, 9, 6, 5, 4, 0, -5, -7
Put 6, 9, 5, -3, 3, 3004, 0, -4, 2 in increasing order.
-4, -3, 0, 2, 3, 5, 6, 9, 3004
Sort 3, 7, 2, -5, 6, -2, -46, 4, -7 in descending order.
7, 6, 4, 3, 2, -2, -5, -7, -46
Put 0, 12, -2, 7, -800, 5, 3, 4, 9 in descending order.
12, 9, 7, 5, 4, 3, 0, -2, -800
Put 3, -23, 2, -1, 290, 5, 0, 4, 8 in decreasing order.
290, 8, 5, 4, 3, 2, 0, -1, -23
Sort 0, 8, 21, 5, 7, 3, -15, 10, -5 in decreasing order.
21, 10, 8, 7, 5, 3, 0, -5, -15
Sort 0, 43, 5, 3, 2016, 4, 6, 1, -9.
-9, 0, 1, 3, 4, 5, 6, 43, 2016
Sort -51, -3, 3, 5, 7, -4, 48, 2, 6 in increasing order.
-51, -4, -3, 2, 3, 5, 6, 7, 48
Sort -4, -10, 4, 6, 2, 16, 3, 0, -2.
-10, -4, -2, 0, 2, 3, 4, 6, 16
Sort 4, 0, -4, -2, -1, 3, 49, 8, 51 in ascending order.
-4, -2, -1, 0, 3, 4, 8, 49, 51
Sort 5, -2, -1, 1, 8, 7, 9, 4533, 4 in descending order.
4533, 9, 8, 7, 5, 4, 1, -1, -2
Sort 29, 6, -18, -7, 1, 2, 3, 4, -6 in decreasing order.
29, 6, 4, 3, 2, 1, -6, -7, -18
Sort -4, 7, 5, 4, 0, 2, 227, 8, 14.
-4, 0, 2, 4, 5, 7, 8, 14, 227
Sort 1, 5, 8, 4, 2, 466, 46, -4, -5 in ascending order.
-5, -4, 1, 2, 4, 5, 8, 46, 466
Sort 2, 124, 0, 3, 6, 171, 1, 7, 52 in decreasing order.
171, 124, 52, 7, 6, 3, 2, 1, 0
Put 6, 8, 0, -8, 5, 3, -3, -2, 661 in ascending order.
-8, -3, -2, 0, 3, 5, 6, 8, 661
Put 7, 2, 4, -5, 0, 8, 5, 58, 12 in decreasing order.
58, 12, 8, 7, 5, 4, 2, 0, -5
Sort 2, 0, -5, 3, 7, 237, -32, 4, 1.
-32, -5, 0, 1, 2, 3, 4, 7, 237
Put 4, 13, 2, 0, -3, 55, 34, 6, 5 in increasing order.
-3, 0, 2, 4, 5, 6, 13, 34, 55
Sort 5, -4, 4, 22, 20, 9, 0, -7, 6 in decreasing order.
22, 20, 9, 6, 5, 4, 0, -4, -7
Put 0, 5, 4, 2, 7, 3, 7220, -1, -5 in decreasing order.
7220, 7, 5, 4, 3, 2, 0, -1, -5
Sort -1, 8, 2, 1, 0, 5, 106, 65, -5 in decreasing order.
106, 65, 8, 5, 2, 1, 0, -1, -5
Sort 1, 5, 0, 2, 3, -731, 74, 7, -5 in descending order.
74, 7, 5, 3, 2, 1, 0, -5, -731
Put 8, 16, 5, -3, 9, 7, 58, 3, -4 in ascending order.
-4, -3, 3, 5, 7, 8, 9, 16, 58
Sort 8, 5, 0, 20, 18, 4, 21, -4, -2 in decreasing order.
21, 20, 18, 8, 5, 4, 0, -2, -4
Put 9, -4, 0, -5, 49, 3, 4, -7, 29 in descending order.
49, 29, 9, 4, 3, 0, -4, -5, -7
Put 3, 21, 12, 27, 1, -4, 2, 83, 4 in increasing order.
-4, 1, 2, 3, 4, 12, 21, 27, 83
Put -9, 5, 15, 2, -56, 3, 0, -1, 4 in increasing order.
-56, -9, -1, 0, 2, 3, 4, 5, 15
Put 56, -2, 2, 5, 14, 1, 18, 4, -4 in ascending order.
-4, -2, 1, 2, 4, 5, 14, 18, 56
Sort -1, 41, 8, 5, 4, 3, 26, 1, -13.
-13, -1, 1, 3, 4, 5, 8, 26, 41
Put -8, -30, -5, 0, 4, 51, 3, 2, 1 in descending order.
51, 4, 3, 2, 1, 0, -5, -8, -30
Sort 5, 61, 87, 0, 17, -3, -2, 1, 3 in increasing order.
-3, -2, 0, 1, 3, 5, 17, 61, 87
Put -7, -2, 4, 13, 3, 0, 24, -5, 2 in decreasing order.
24, 13, 4, 3, 2, 0, -2, -5, -7
Sort 13, 5, 54, 3, 1, 22, -3, -2, 9 in descending order.
54, 22, 13, 9, 5, 3, 1, -2, -3
Sort 4, -8, 3, -5, 5, 0, 937, 65, 2.
-8, -5, 0, 2, 3, 4, 5, 65, 937
Put 9, 1, -5, -12, 2, 5, 4, -3, 3 in descending order.
9, 5, 4, 3, 2, 1, -3, -5, -12
Sort -2, -6, -4, 4, 6, 2, -16, 3, 5 in decreasing order.
6, 5, 4, 3, 2, -2, -4, -6, -16
Sort 34, -2, 4, 3, 1, -5, 25, 0, 5 in increasing order.
-5, -2, 0, 1, 3, 4, 5, 25, 34
Sort 3, 1, 2, -3, 6, 13, 33, -35, 5 in descending order.
33, 13, 6, 5, 3, 2, 1, -3, -35
Sort 1, 0, 26, 4, 3, 56, 58, -5, 5 in ascending order.
-5, 0, 1, 3, 4, 5, 26, 56, 58
Sort 26, 8, -3, 313, 9, 2, -2, 0, 3 in descending order.
313, 26, 9, 8, 3, 2, 0, -2, -3
Sort 3, 0, -3, 10, 1, 9, -2, 24, -1 in descending order.
24, 10, 9, 3, 1, 0, -1, -2, -3
Sort 8, -1, 2, 160, 1, -4, 54, 4, 5 in decreasing order.
160, 54, 8, 5, 4, 2, 1, -1, -4
Sort 4, 1, -2, 10, 2, 7, -1, 5, -9 in decreasing order.
10, 7, 5, 4, 2, 1, -1, -2, -9
Sort 17, -2, -7, 2, 1, 16, 5, 61, 6 in decreasing order.
61, 17, 16, 6, 5, 2, 1, -2, -7
Sort 2, -9, 11, -55, 1, 5, 4, 0, -5.
-55, -9, -5, 0, 1, 2, 4, 5, 11
Put 38, 2, 1, 3, -2, 5, 7, 285, 4 in descending order.
285, 38, 7, 5, 4, 3, 2, 1, -2
Put -10, -2, 0, 1, 25, 4, 69, 5, 3 in descending order.
69, 25, 5, 4, 3, 1, 0, -2, -10
Put 42, 8, 4, 3, 7, 2, -1, 6, -3 in ascending order.
-3, -1, 2, 3, 4, 6, 7, 8, 42
Sort 51, 6, 1, 73, -4, -3, 45, 4, 2 in ascending order.
-4, -3, 1, 2, 4, 6, 45, 51, 73
Sort 0, 16, 6, -3, 24, 5, -5, 2, 11.
-5, -3, 0, 2, 5, 6, 11, 16, 24
Put 130, 23, 0, -3, -6, 5, 3, 7, 4 in descending order.
130, 23, 7, 5, 4, 3, 0, -3, -6
Sort 8, 5, 6, -23, 316, -3, 2, 4, 0 in decreasing order.
316, 8, 6, 5, 4, 2, 0, -3, -23
Sort 2, -1, 5, 570, -2, 4, 3, 97, 6 in decreasing order.
570, 97, 6, 5, 4, 3, 2, -1, -2
Put -85, 0, 4, 11, 38, 6, 13, 1, 3 in ascending order.
-85, 0, 1, 3, 4, 6, 11, 13, 38
Sort 2, -4, -3, 1, 70, -1, 0, 4, 99 in descending order.
99, 70, 4, 2, 1, 0, -1, -3, -4
Sort -3, 3, 9, 4, 8, 14, 57, 5, -18 in decreasing order.
57, 14, 9, 8, 5, 4, 3, -3, -18
Sort 8, 0, -2, 3, 12, 43, -1, 5, 27 in descending order.
43, 27, 12, 8, 5, 3, 0, -1, -2
Sort -1, 3, 35, 5, 2, 894, 1, -2, 4.
-2, -1, 1, 2, 3, 4, 5, 35, 894
Sort 4, 47, 68, 11, 3, 2, 5, -5, 60 in increasing order.
-5, 2, 3, 4, 5, 11, 47, 60, 68
Put 3, 39, 2, 8, 0, 966, 4, 5, -4 in ascending order.
-4, 0, 2, 3, 4, 5, 8, 39, 966
Put 4, -3, 40, 1, -2, 24, 0, 2, 5 in increasing order.
-3, -2, 0, 1, 2, 4, 5, 24, 40
Sort 351, 2, 1, 3, 5, -4, 7, -92, 4.
-92, -4, 1, 2, 3, 4, 5, 7, 351
Put 90, 2, 0, 5, 4834, 1, 4, 3, 6 in decreasing order.
4834, 90, 6, 5, 4, 3, 2, 1, 0
Put 3, -1, -24, 0, 4, 48, 69, 2, 1 in decreasing order.
69, 48, 4, 3, 2, 1, 0, -1, -24
Sort -1, 1, 4, 6, 2, -40, 0, 22, -2 in descending order.
22, 6, 4, 2, 1, 0, -1, -2, -40
Sort 6, 3, 4, -1, 1, 500, 49, 0, 2 in decreasing order.
500, 49, 6, 4, 3, 2, 1, 0, -1
Sort 8, 3, 1, -1, -4, 0, 10, 7, 74 in increasing order.
-4, -1, 0, 1, 3, 7, 8, 10, 74
Sort -2, 1, 2, 31, 80, 5, 35, -3, 3 in decreasing order.
80, 35, 31, 5, 3, 2, 1, -2, -3
Sort 13, 7, 8, 1, 853, -5, 2, 5, -1 in decreasing order.
853, 13, 8, 7, 5, 2, 1, -1, -5
Put 0, -521, 9, 2, 4, -8, 71, 5, 1 in descending order.
71, 9, 5, 4, 2, 1, 0, -8, -521
Sort 2, 8, 4, 40, -12, -8, 20, 1, 3 in decreasing order.
40, 20, 8, 4, 3, 2, 1, -8, -12
Sort 11, 22, -4, 0, 9, -47, 3, 2, 4.
-47, -4, 0, 2, 3, 4, 9, 11, 22
Put 12, 5, 4, 19, 9, -4, -3, 0, 84 in increasing order.
-4, -3, 0, 4, 5, 9, 12, 19, 84
Sort -2, 34, 7, 6, 23, 0, 25, 3, 4 in descending order.
34, 25, 23, 7, 6, 4, 3, 0, -2
Sort 6, 34, 17, 2, 1, 4, 3, -490, 0.
-490, 0, 1, 2, 3, 4, 6, 17, 34
Sort 5, 98, 13, -8, 23, 0, -2, 4, 3 in increasing order.
-8, -2, 0, 3, 4, 5, 13, 23, 98
Sort 2, 8, 7, -3, -9, 0, 1411, 3, 5 in descending order.
1411, 8, 7, 5, 3, 2, 0, -3, -9
Put 4, 6, 5, 196, 1, 8, -51, -6, 3 in decreasing order.
196, 8, 6, 5, 4, 3, 1, -6, -51
Sort 273, 4, 0, -6, 51, 3, 43, 1, 5 in increasing order.
-6, 0, 1, 3, 4, 5, 43, 51, 273
Sort 2, 46, -2, 9, -9, 64, -3, 0, 5.
-9, -3, -2, 0, 2, 5, 9, 46, 64
Sort 2, -2, 0, 3, 8, 4, 44, 80, -1 in descending order.
80, 44, 8, 4, 3, 2, 0, -1, -2
Sort 2, 301, 0, 4, 3, 233, 8, -2, 1 in ascending order.
-2, 0, 1, 2, 3, 4, 8, 233, 301
Sort -6, 4, 6, 40, -2, 0, -15, 1, 2 in decreasing order.
40, 6, 4, 2, 1, 0, -2, -6, -15
Sort -4, 2, 5, 71, 28, 0, -5, 66, 1 in descending order.
71, 66, 28, 5, 2, 1, 0, -4, -5
Sort 3, -33, 4, 14, -3, 9, 6, 5, 44 in increasing order.
-33, -3, 3, 4, 5, 6, 9, 14, 44
Put 1, -22, 0, 4, 10, -4, 6, 2, -1 in decreasing order.
10, 6, 4, 2, 1, 0, -1, -4, -22
Put 7, -13, 6, 0, 5, 3, 14, 67, -1 in decreasing order.
67, 14, 7, 6, 5, 3, 0, -1, -13
Put 0, -3, -4, 1, 4, 326, 8, 14, 3 in descending order.
326, 14, 8, 4, 3, 1, 0, -3, -4
Sort 5, 2, 2739, 1, 4, -4, 0, -1, 3.
-4, -1, 0, 1, 2, 3, 4, 5, 2739
Put -51, 7, 3, 5, 4, 2, -6, 22, -3 in decreasing order.
22, 7, 5, 4, 3, 2, -3, -6, -51
Put 66, 6, -4, -3, 1, 90, 4, 27, 2 in increasing order.
-4, -3, 1, 2, 4, 6, 27, 66, 90
Sort 9, 4, 2, -6, 5, 0, 53, 115, 3 in decreasing order.
115, 53, 9, 5, 4, 3, 2, 0, -6
Put 5, -1, 4, 61, 0, -354, 2, 1, 3 in ascending order.
-354, -1, 0, 1, 2, 3, 4, 5, 61
Sort 6, 1, 2, 8, 5, 17, 354, 3, -4.
-4, 1, 2, 3, 5, 6, 8, 17, 354
Sort -5, 8, 9, 0, 18, 3, -2, -17, 5 in increasing order.
-17, -5, -2, 0, 3, 5, 8, 9, 18
Put 1, 65, 5, 17, 4, 3, -4, 67, 38 in descending order.
67, 65, 38, 17, 5, 4, 3, 1, -4
Sort 7, 2, 6, -4, 17, -1, 4, 0, 5 in increasing order.
-4, -1, 0, 2, 4, 5, 6, 7, 17
Put 0, 4, 5, 2, 37, -5, -4, 26, -1 in decreasing order.
37, 26, 5, 4, 2, 0, -1, -4, -5
Put 42, 0, 2, -3, 26, 3, 1, -4, 5 in descending order.
42, 26, 5, 3, 2, 1, 0, -3, -4
Sort -5, 530, 1, 0, -1, 8, 4, 7, 11.
-5, -1, 0, 1, 4, 7, 8, 11, 530
Sort 0, 4, -9, 73, -1, 2, 6, -60, 1 in decreasing order.
73, 6, 4, 2, 1, 0, -1, -9, -60
Put -2, 15, 5, 9, 0, 3, 1, -19, 4 in descending order.
15, 9, 5, 4, 3, 1, 0, -2, -19
Sort 15, 5, 0, -9, 62, 8, 2, -1, 23 in increasing order.
-9, -1, 0, 2, 5, 8, 15, 23, 62
Sort -3, 84, 0, -5, 1, -1, 3, 5, 2 in descending order.
84, 5, 3, 2, 1, 0, -1, -3, -5
Put 3, -34, 8, 6, 4, 28, -3, 9, -7 in descending order.
28, 9, 8, 6, 4, 3, -3, -7, -34
Put 4, 1, 3, 75, 2, -4, 31, 8, -2 in increasing order.
-4, -2, 1, 2, 3, 4, 8, 31, 75
Sort 2, 4, -4, -1, 13, 0, 3, 925, 1 in decreasing order.
925, 13, 4, 3, 2, 1, 0, -1, -4
Sort -37, 2, 26, 1, 10, 4, -7, 0, 9 in increasing order.
-37, -7, 0, 1, 2, 4, 9, 10, 26
Sort 2, -1, 4, 3, 59, 12, 1, 0, -3 in increasing order.
-3, -1, 0, 1, 2, 3, 4, 12, 59
Sort -4, 3, 8, -1, 0, 36, 105, 1, 4.
-4, -1, 0, 1, 3, 4, 8, 36, 105
Sort -1, 52, 7, -3, 14, -5, 0, 5, 4 in ascending order.
-5, -3, -1, 0, 4, 5, 7, 14, 52
Sort 3, 1, -8, 5, 8, 4, -5, 37, -12.
-12, -8, -5, 1, 3, 4, 5, 8, 37
Sort 0, 2, 5, 117, 36, -2, 4, 50, 1 in decreasing order.
117, 50, 36, 5, 4, 2, 1, 0, -2
Sort -8, 2, 6, 17, 1, 0, 3, 119, 25 in increasing order.
-8, 0, 1, 2, 3, 6, 17, 25, 119
Put 4, -44, 3, -3, 0, 2, -8, 18, 6 in increasing order.
-44, -8, -3, 0, 2, 3, 4, 6, 18
Sort 3, 7, -2, -1, 6, 12, 65, -3, 5.
-3, -2, -1, 3, 5, 6, 7, 12, 65
Put 5, 1, -42, 6, 2, -9, 3, 78, 80 in increasing order.
-42, -9, 1, 2, 3, 5, 6, 78, 80
Sort 5, 105, -1, 8, 1, -5, 4, 7, 0 in decreasing order.
105, 8, 7, 5, 4, 1, 0, -1, -5
Sort 114, 20, 48, 5, 4, 3, 6, -4, 1 in descending order.
114, 48, 20, 6, 5, 4, 3, 1, -4
Sort 1, 24, 5, -9, 3, 2, 6, 138, -7 in ascending order.
-9, -7, 1, 2, 3, 5, 6, 24, 138
Put -3, 3, 61, 60, 13, 2, -5, 1, 4 in descending order.
61, 60, 13, 4, 3, 2, 1, -3, -5
Sort 71, 5, 8, -4, 3, 4, 1, -5, 10 in ascending order.
-5, -4, 1, 3, 4, 5, 8, 10, 71
Sort 3, -87, 1, 7, 0, 5, 4, 10, -4 in ascending order.
-87, -4, 0, 1, 3, 4, 5, 7, 10
Put 4, 3, -14, -1, 2, 0, 8, 45, 60 in decreasing order.
60, 45, 8, 4, 3, 2, 0, -1, -14
Put 20, 0, 80, 5, 74, 39, -2, 4, 1 in descending order.
80, 74, 39, 20, 5, 4, 1, 0, -2
Sort 1, 8, -1, 9, -4, 11, 4, 6, 108 in increasing order.
-4, -1, 1, 4, 6, 8, 9, 11, 108
Sort 3, 53, 4, -5, 94, -2, -4, 5, 0 in descending order.
94, 53, 5, 4, 3, 0, -2, -4, -5
Put 1, 2, 30, 13, 9, 53, 4, -1, -3 in decreasing order.
53, 30, 13, 9, 4, 2, 1, -1, -3
Sort 7, 4, 2, 5, -8, 15, 9, -1, -49 in increasing order.
-49, -8, -1, 2, 4, 5, 7, 9, 15
Sort 4, 52, -13, 1, 73, 2, 0, 16, 3 in increasing order.
-13, 0, 1, 2, 3, 4, 16, 52, 73
Sort 4, 6, 81, 39, 28, 3, 5, 1, -1.
-1, 1, 3, 4, 5, 6, 28, 39, 81
Sort 533, 1, -7, 6, -2, 2, 3, 8, 4 in descending order.
533, 8, 6, 4, 3, 2, 1, -2, -7
Put 6, -8, 0, 4, 1, 12, -3, 3, -72 in decreasing order.
12, 6, 4, 3, 1, 0, -3, -8, -72
Sort 1, 11, 32, 0, 6, 4, -3, 19, 3 in decreasing order.
32, 19, 11, 6, 4, 3, 1, 0, -3
Put 1, 407, -14, 12, 3, 9, 2, 5, 0 in decreasing order.
407, 12, 9, 5, 3, 2, 1, 0, -14
Sort 2, -1, 4, 8, 1, -4, 5, -3, 148 in descending order.
148, 8, 5, 4, 2, 1, -1, -3, -4
Sort -4, 8, 1, 5, 2, -5, 0, 3, -88 in decreasing order.
8, 5, 3, 2, 1, 0, -4, -5, -88
Put 12, 4, 0, -1, 15, 31, 1, 3, -4 in decreasing order.
31, 15, 12, 4, 3, 1, 0, -1, -4
Put 9, 4, 1, -5, -4, 8, -72, -3, 3 in ascending order.
-72, -5, -4, -3, 1, 3, 4, 8, 9
Put -3, 65, 0, 1, 22, 4, 5, 12, 7 in decreasing order.
65, 22, 12, 7, 5, 4, 1, 0, -3
Put 1, 16, 7, 6, -6, 2, -168, 4, 0 in ascending order.
-168, -6, 0, 1, 2, 4, 6, 7, 16
Put 0, 3, 4, -2, 5, 62, -8, -4, 1 in descending order.
62, 5, 4, 3, 1, 0, -2, -4, -8
Sort -1, 4, 2, 0, 5, -3, 11, -51, 1 in ascending order.
-51, -3, -1, 0, 1, 2, 4, 5, 11
Sort -1, 12, 5, 7, 0, -48, 3, 1, -8 in increasing order.
-48, -8, -1, 0, 1, 3, 5, 7, 12
Sort 19, 597, -5, 4, 0, 2, 23, 3, 1 in decreasing order.
597, 23, 19, 4, 3, 2, 1, 0, -5
Sort 3, 4, 467, 59, -4, 30, 8, 2, 5 in descending order.
467, 59, 30, 8, 5, 4, 3, 2, -4
Sort 2, -1, 65, 0, 9, 5, -9, -2, -8 in increasing order.
-9, -8, -2, -1, 0, 2, 5, 9, 65
Put -3, 48, 0, 3, 8, 5, 4, 15, -35 in descending order.
48, 15, 8, 5, 4, 3, 0, -3, -35
Put 3, -4, 4, -6, 5, 45, 85, -3, 1 in descending order.
85, 45, 5, 4, 3, 1, -3, -4, -6
Sort 4, 10, 35, 2, 53, -5, 8, -8, 0 in ascending order.
-8, -5, 0, 2, 4, 8, 10, 35, 53
Put 9, 3, 225, -17, 4, 5, -4, 7, 0 in descending order.
225, 9, 7, 5, 4, 3, 0, -4, -17
Sort 4, 36, 3, 5, 6, -3, 93, 8, 9 in descending order.
93, 36, 9, 8, 6, 5, 4, 3, -3
Sort 4, 3, 15, 25, 0, 119, 5, -1, 1 in decreasing order.
119, 25, 15, 5, 4, 3, 1, 0, -1
Sort -1, -4, 4, 3, 11, 2, -92, 0, 1 in descending order.
11, 4, 3, 2, 1, 0, -1, -4, -92
Put 3, 85, 1, 5, 0, 4, 210, 8, -37 in decreasing order.
210, 85, 8, 5, 4, 3, 1, 0, -37
Put 4, 5, 2, -5, 1, 10, 3, 11, 145 in descending order.
145, 11, 10, 5, 4, 3, 2, 1, -5
Sort 349, 2, 93, 0, 7, 5, 1, -2, 3 in ascending order.
-2, 0, 1, 2, 3, 5, 7, 93, 349
Sort 11, 10, -4, 6, 94, 4, -6, 1, 3 in descending order.
94, 11, 10, 6, 4, 3, 1, -4, -6
Put 0, 13, 4, -3, 6, 3, 70, 739, 5 in decreasing order.
739, 70, 13, 6, 5, 4, 3, 0, -3
Put 7, -4, 57, 1, 3, -50, -3, 2, 8 in descending order.
57, 8, 7, 3, 2, 1, -3, -4, -50
Put 43, 1, 10, -5, 2, 0, 6, 17, 4 in decreasing order.
43, 17, 10, 6, 4, 2, 1, 0, -5
Sort -10, 5, 8, -6, 27, 2, 19, 0, 4.
-10, -6, 0, 2, 4, 5, 8, 19, 27
Sort 45, 3, 5, 15, 39, 4, -1, -4, 8 in descending order.
45, 39, 15, 8, 5, 4, 3, -1, -4
Sort 56, 2, 5, -5, 6, 82, 8, 25, -3 in decreasing order.
82, 56, 25, 8, 6, 5, 2, -3, -5
Sort 3, -4, 22, 1, -1, 4, 13, 24, 5 in increasing order.
-4, -1, 1, 3, 4, 5, 13, 22, 24
Put 1, -3, 11, 4, 45, 8, 65, 3, -2 in descending order.
65, 45, 11, 8, 4, 3, 1, -2, -3
Sort 31, 4, 35, 1, 46, 96, 17, 2, 3.
1, 2, 3, 4, 17, 31, 35, 46, 96
Sort 137, 45, 0, 6, 1, 2, 3, -2, 38.
-2, 0, 1, 2, 3, 6, 38, 45, 137
Sort 5, 0, 77, 78, -5, 1, 473, 4, 2 in decreasing order.
473, 78, 77, 5, 4, 2, 1, 0, -5
Put -6, 82, 5, 4, 3, 0, -5, 57, -1 in ascending order.
-6, -5, -1, 0, 3, 4, 5, 57, 82
Sort 5, 0, 1, 4, -6, -5, -892, 2, 8 in ascending order.
-892, -6, -5, 0, 1, 2, 4, 5, 8
Sort 4, -68, 2, 3, 29, 24, 5, -4, 0 in decreasing order.
29, 24, 5, 4, 3, 2, 0, -4, -68
Put 2, 71, 5, -5, -3, 3, 1, 0, 808 in ascending order.
-5, -3, 0, 1, 2, 3, 5, 71, 808
Sort 1, 6, -7, 3, -12, 5, -32, 7, 4.
-32, -12, -7, 1, 3, 4, 5, 6, 7
Put 4, 8, 2, 74, -5, 1, 775, -1, 3 in ascending order.
-5, -1, 1, 2, 3, 4, 8, 74, 775
Put -2, 89, 4, 0, 5, 42, 1, 6, -3 in descending order.
89, 42, 6, 5, 4, 1, 0, -2, -3
Sort -2, 5, 0, 955, 7, 2, 8, 69, 6 in ascending order.
-2, 0, 2, 5, 6, 7, 8, 69, 955
Sort 0, 21, 2, 3, 5, 6, -33, -4, 61 in ascending order.
-33, -4, 0, 2, 3, 5, 6, 21, 61
Put 22, 2, 58, 3, -4, 84, 5, 1, -5 in decreasing order.
84, 58, 22, 5, 3, 2, 1, -4, -5
Put -1, -2, 411, 8, 2, 4, 37, 3, 1 in decreasing order.
411, 37, 8, 4, 3, 2, 1, -1, -2
Sort 47, 6, 4, 2, 7, -5, -1, 441, 1 in decreasing order.
441, 47, 7, 6, 4, 2, 1, -1, -5
Sort 11, 0, 6, -4, -1, -2, 9, 39, 4 in descending order.
39, 11, 9, 6, 4, 0, -1, -2, -4
Sort 4, -1, 1, 0, -4, 12, 7, 20, 14.
-4, -1, 0, 1, 4, 7, 12, 14, 20
Sort 6, 692, 1, 0, 2, -5, 8, -1, 11.
-5, -1, 0, 1, 2, 6, 8, 11, 692
Put 4, 1, -3, 42, 6, 61, 0, 7, -9 in ascending order.
-9, -3, 0, 1, 4, 6, 7, 42, 61
Put 4, 2, 6, 1, -1, 302, 41, 5, 3 in ascending order.
-1, 1, 2, 3, 4, 5, 6, 41, 302
Sort 5, 2, -2, 6, 87, 8, 4, -5, -22.
-22, -5, -2, 2, 4, 5, 6, 8, 87
Put 93, 0, 16, 3, 8, 5, -5, -4, 28 in descending order.
93, 28, 16, 8, 5, 3, 0, -4, -5
Sort 380, 1, -9, -2, -7, 9, 5, 0, 6 in decreasing order.
380, 9, 6, 5, 1, 0, -2, -7, -9
Put 24, 1, 0, 5, 67, -4, 2, -2, -6 in decreasing order.
67, 24, 5, 2, 1, 0, -2, -4, -6
Sort 45, 0, 46, 2, 11, 1, 4, -6, 36 in ascending order.
-6, 0, 1, 2, 4, 11, 36, 45, 46
Sort -5, 3, -6, 1, 2, 373, 4, 99, 9 in ascending order.
-6, -5, 1, 2, 3, 4, 9, 99, 373
Sort 0, -4, 5, -28, 4, 1, 19, -6, 3.
-28, -6, -4, 0, 1, 3, 4, 5, 19
Sort 34, 0, 4, 1, 7, 54, 2, 5, 252 in descending order.
252, 54, 34, 7, 5, 4, 2, 1, 0
Sort 3, 0, 81, -21, 4, 2, 1, -69, 5.
-69, -21, 0, 1, 2, 3, 4, 5, 81
Sort 0, 4, 3, 123, 5, 6, -7, -4, 23 in ascending order.
-7, -4, 0, 3, 4, 5, 6, 23, 123
Put -194, 6, 9, 13, 3, 1, 2, -1, 0 in increasing order.
-194, -1, 0, 1, 2, 3, 6, 9, 13
Sort 94, 68, 3, 27, 91, 5, 0, 6, -2.
-2, 0, 3, 5, 6, 27, 68, 91, 94
Sort 6, -12, 98, 5, 0, 2, 1, 3, -4 in descending order.
98, 6, 5, 3, 2, 1, 0, -4, -12
Put -2, 468, 5, 4, 2, 23, -4, 3, 1 in decreasing order.
468, 23, 5, 4, 3, 2, 1, -2, -4
Sort 0, 4, 80, 13, 5, -4, 3, 14, 18 in ascending order.
-4, 0, 3, 4, 5, 13, 14, 18, 80
Sort 2, -5, 28, -4, 1, 3, 12, 4, 40 in descending order.
40, 28, 12, 4, 3, 2, 1, -4, -5
Sort 40, -1, 5, 39, 9, 8, 1, -7, 2 in decreasing order.
40, 39, 9, 8, 5, 2, 1, -1, -7
Put -17, 1, 8, 4, 99, 2, -5, -3, 5 in increasing order.
-17, -5, -3, 1, 2, 4, 5, 8, 99
Sort 10, 0, -7, 16, 3, 5, 1, 6, -4 in decreasing order.
16, 10, 6, 5, 3, 1, 0, -4, -7
Sort -4, 9, -13, 5, 3, 4, -1, 6, 0.
-13, -4, -1, 0, 3, 4, 5, 6, 9
Sort 3, 6, 134, 9, -46, 4, 2, 0, 1.
-46, 0, 1, 2, 3, 4, 6, 9, 134
Sort 6, 37, -4, 0, 45, 3, -1, 5, 86 in decreasing order.
86, 45, 37, 6, 5, 3, 0, -1, -4
Put 14, 3, 0, 49, 1, 84, -5, 2, 6 in ascending order.
-5, 0, 1, 2, 3, 6, 14, 49, 84
Put 0, 81, 4, -3, 16, -9, 2, 5, 27 in ascending order.
-9, -3, 0, 2, 4, 5, 16, 27, 81
Sort 34, 11, -4, 1, -5, 24, 3, 5, 4 in decreasing order.
34, 24, 11, 5, 4, 3, 1, -4, -5
Put -4, 30, 49, 0, 3, -5, 4, 88, 2 in increasing order.
-5, -4, 0, 2, 3, 4, 30, 49, 88
Sort -4, 732, 2, 8, 3, 4, -3, 0, 5 in descending order.
732, 8, 5, 4, 3, 2, 0, -3, -4
Sort 5, 3, 29, -10, 1, 4, 0, -2, -4.
-10, -4, -2, 0, 1, 3, 4, 5, 29
Sort 91, 7, -4, 8, -2, 4, 6, 14, -3 in ascending order.
-4, -3, -2, 4, 6, 7, 8, 14, 91
Put 7, 1, -1, 43, 4, 237, 0, -2, 9 in descending order.
237, 43, 9, 7, 4, 1, 0, -1, -2
Put -2, -7, 8, 1, 3, 2, -1, 122, 5 in decreasing order.
122, 8, 5, 3, 2, 1, -1, -2, -7
Put 7, 5, 2, 3, -15, -7, 9, -6, 1 in decreasing order.
9, 7, 5, 3, 2, 1, -6, -7, -15
Sort 7, 4, -5, 2, 5, 23, 6, -7, -3 in ascending order.
-7, -5, -3, 2, 4, 5, 6, 7, 23
Sort 4, 5, -9, 6, 27, 3, -2, 2, 719.
-9, -2, 2, 3, 4, 5, 6, 27, 719
Sort 3, 0, -24, 5, 7, 4, 1, -4, 238.
-24, -4, 0, 1, 3, 4, 5, 7, 238
